year,month,day,author,text_it,month_string,text_pl,text_en,text_es,text_fr,text_zh,text_de,text_pt
2021,9,3,Holy Mary,,,,,,,,,
2021,9,4,Holy Mary,,,,,,,,,
2021,9,7,Holy Mary,,,,,,,,,
2021,9,8,Holy Mary,,,,,,,,,
2021,9,11,Holy Mary,,,,,,,,,
2021,9,14,Jesus Christ,,,,,,,,,
2021,9,16,Holy Mary,,,,,,,,,
2021,9,21,Holy Mary,,,,,,,,,
2021,9,25,Jesus Christ,,,,,,,,,
