year,month,day,author,text_it,month_string,text_pl,text_en,text_es,text_fr,text_zh,text_de,text_pt
2022,10,3,Holy Mary,,October,,,,,,,
2022,10,7,Holy Mary,,October,,,,,,,
2022,10,11,Holy Mary,,October,,,,,,,
2022,10,16,Holy Mary,,October,,,,,,,
2022,10,18,Holy Mary,,October,,,,,,,
2022,10,23,Holy Mary,,October,,,,,,,
2022,10,25,Holy Mary,,October,,,,,,,
2022,10,29,Holy Mary,,October,,,,,,,
