year,month,day,author,text_it,month_string,text_pl,text_en,text_es,text_fr,text_zh,text_de,text_pt
2022,9,3,Holy Mary,,September,,,,,,,
2022,9,6,Holy Mary,,September,,,,,,,
2022,9,12,Holy Mary,,September,,,,,,,
2022,9,13,Jesus Christ,,September,,,,,,,
2022,9,15,Holy Mary,,September,,,,,,,
2022,9,17,Holy Mary,,September,,,,,,,
2022,9,20,Holy Mary,,September,,,,,,,
2022,9,24,Holy Mary,,September,,,,,,,
2022,9,27,Holy Mary,,September,,,,,,,
