year,month,day,author,text_it,month_string,text_pl,text_en,text_es,text_fr,text_zh,text_de,text_pt
2022,5,3,Holy Mary,,May,,,,,,,
2022,5,6,Holy Mary,,May,,,,,,,
2022,5,10,Holy Mary,,May,,,,,,,
2022,5,13,Holy Mary,,May,,,,,,,
2022,5,17,Holy Mary,,May,,,,,,,
2022,5,21,Holy Mary,,May,,,,,,,
2022,5,24,Holy Mary,,May,,,,,,,
2022,5,28,Holy Mary,,May,,,,,,,
2022,5,31,Jesus Christ,,May,,,,,,,
