year,month,day,author,text_it,month_string,text_pl,text_en,text_es,text_fr,text_zh,text_de,text_pt
2018,2,24,Holy Mary,,,,,,,,,
2018,3,17,Holy Mary,,,,,,,,,
2018,3,20,Holy Mary,,,,,,,,,
2018,3,22,Holy Mary,,,,,,,,,
2018,4,28,Holy Mary,,,,,,,,,
2018,5,29,Jesus Christ,,,,,,,,,
2018,6,10,Holy Mary,,,,,,,,,
2018,12,4,Holy Mary,,,,,,,,,
